"Date","SessionStart","FocalStart","FocalEnd","Type","Observer","Recorder","DeviceName","Group","UniqueFocalCode","ScanStart","GroupBehavior","GroupVisibility","ScanID","ScanBehavior","ScanBehaviorType","InvolvedID","x_position","y_position","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","scan_timeStamp"
2021-10-05,"09:56:02","12:50:13","12:57:44","abort","Alex;Juan Carlos;Wil Esteban;Other","Juan Carlos;Wil Esteban;Savannah","Marie","T","TOT_2021-10-05,12:50:13","12:50:13","Socializing","26 - 50% Visible","TOT","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-05,09:56:02","2021-10-05,17:34:29","2021-10-05,12:50:13"
2021-10-05,"09:56:02","12:50:13","12:57:44","abort","Alex;Juan Carlos;Wil Esteban;Other","Juan Carlos;Wil Esteban;Savannah","Marie","T","TOT_2021-10-05,12:50:13","12:50:13","Socializing","26 - 50% Visible","TEL",NA,NA,NA,-1.362711787,-1.179661036,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-05,09:56:02","2021-10-05,17:34:29","2021-10-05,12:50:13"
2021-10-05,"09:56:02","12:50:13","12:57:44","abort","Alex;Juan Carlos;Wil Esteban;Other","Juan Carlos;Wil Esteban;Savannah","Marie","T","TOT_2021-10-05,12:50:13","12:55:14","Socializing","51 - 75% Visible","TOT","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-05,09:56:02","2021-10-05,17:34:29","2021-10-05,12:55:14"
2021-10-05,"09:56:02","12:50:13","12:57:44","abort","Alex;Juan Carlos;Wil Esteban;Other","Juan Carlos;Wil Esteban;Savannah","Marie","T","TOT_2021-10-05,12:50:13","12:55:14","Socializing","51 - 75% Visible","TUA",NA,NA,NA,1.098304987,0.569491506,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-05,09:56:02","2021-10-05,17:34:29","2021-10-05,12:55:14"
2021-10-05,"09:56:02","12:50:13","12:57:44","abort","Alex;Juan Carlos;Wil Esteban;Other","Juan Carlos;Wil Esteban;Savannah","Marie","T","TOT_2021-10-05,12:50:13","12:55:14","Socializing","51 - 75% Visible","TEN",NA,NA,NA,-4.911864281,1.749152422,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-05,09:56:02","2021-10-05,17:34:29","2021-10-05,12:55:14"
2021-10-05,"09:56:02","12:50:13","12:57:44","abort","Alex;Juan Carlos;Wil Esteban;Other","Juan Carlos;Wil Esteban;Savannah","Marie","T","TOT_2021-10-05,12:50:13","12:55:14","Socializing","51 - 75% Visible","TIN",NA,NA,NA,-1.210169435,-1.77966094,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-05,09:56:02","2021-10-05,17:34:29","2021-10-05,12:55:14"
2021-10-05,"09:56:02","12:50:13","12:57:44","abort","Alex;Juan Carlos;Wil Esteban;Other","Juan Carlos;Wil Esteban;Savannah","Marie","T","TOT_2021-10-05,12:50:13","12:55:14","Socializing","51 - 75% Visible","THO",NA,NA,NA,-1.332203388,-1.30169487,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-05,09:56:02","2021-10-05,17:34:29","2021-10-05,12:55:14"
2021-10-06,"05:46:19","09:33:50","09:43:50","abort","Juan Carlos;Other","Other","Marie","T","TOT_2021-10-06,09:33:50","09:33:50","Foraging - Tree","26 - 50% Visible","TOT","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-06,05:46:19",NA,"2021-10-06,09:33:50"
2021-10-06,"05:46:19","09:33:50","09:43:50","abort","Juan Carlos;Other","Other","Marie","T","TOT_2021-10-06,09:33:50","09:33:50","Foraging - Tree","26 - 50% Visible","TAB",NA,NA,NA,-0.528813541,4.220338821,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-06,05:46:19",NA,"2021-10-06,09:33:50"
2021-10-06,"05:46:19","09:33:50","09:43:50","abort","Juan Carlos;Other","Other","Marie","T","TOT_2021-10-06,09:33:50","09:38:51","Resting","76 - 100% Visible","TOT","SOCIAL","Receiving Grooming","TER",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-06,05:46:19",NA,"2021-10-06,09:38:51"
2021-10-06,"05:46:19","09:33:50","09:43:50","abort","Juan Carlos;Other","Other","Marie","T","TOT_2021-10-06,09:33:50","09:38:51","Resting","76 - 100% Visible","TER",NA,NA,NA,0.17288135,-0.091525421,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-06,05:46:19",NA,"2021-10-06,09:38:51"
2021-10-06,"05:46:19","09:33:50","09:43:50","abort","Juan Carlos;Other","Other","Marie","T","TOT_2021-10-06,09:33:50","09:43:51","Resting","76 - 100% Visible","TOT",NA,NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-06,05:46:19",NA,"2021-10-06,09:43:51"
2021-10-06,"05:46:19","09:33:50","09:43:50","abort","Juan Carlos;Other","Other","Marie","T","TOT_2021-10-06,09:33:50","09:43:51","Resting","76 - 100% Visible","TER",NA,NA,NA,-4.118643761,-2.074576139,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-06,05:46:19",NA,"2021-10-06,09:43:51"
2021-10-06,"05:46:19","09:33:50","09:43:50","abort","Juan Carlos;Other","Other","Marie","T","TOT_2021-10-06,09:33:50","09:43:51","Resting","76 - 100% Visible","UNK_1",NA,NA,NA,2.755932093,-1.993220329,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-10-06,05:46:19",NA,"2021-10-06,09:43:51"
2021-10-18,"09:56:21","12:44:08","12:47:15","abort","Juan Carlos;Wil Esteban;Other","Other","Miravalles","T","TRU_2021-10-18,12:44:08","12:44:08","Traveling - Tree","25% or less Visible","TRU","VIGILANT",NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-18,09:56:21","2021-10-18,13:56:47","2021-10-18,12:44:08"
2021-10-21,"05:15:04","06:01:01","06:08:57","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","THO_2021-10-21,06:01:01","06:01:01","Foraging - Tree","25% or less Visible","THO","FORAGE","Tree",NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,06:01:01"
2021-10-21,"05:15:04","06:01:01","06:08:57","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","THO_2021-10-21,06:01:01","06:01:01","Foraging - Tree","25% or less Visible","TAM",NA,NA,NA,-0.966101646,-0.055932201,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,06:01:01"
2021-10-21,"05:15:04","06:01:01","06:08:57","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","THO_2021-10-21,06:01:01","06:01:01","Foraging - Tree","25% or less Visible","TIN",NA,NA,NA,0.442372859,1.169491529,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,06:01:01"
2021-10-21,"05:15:04","06:01:01","06:08:57","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","THO_2021-10-21,06:01:01","06:06:01","Foraging - Tree","25% or less Visible","THO","FEED",NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,06:06:01"
2021-10-21,"05:15:04","06:01:01","06:08:57","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","THO_2021-10-21,06:01:01","06:06:01","Foraging - Tree","25% or less Visible","TAM",NA,NA,NA,-0.74237287,0.844067752,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,06:06:01"
2021-10-21,"05:15:04","14:47:40","14:57:40","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,14:47:40","14:47:40","Foraging - Tree","26 - 50% Visible","TAM","FEED",NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,14:47:40"
2021-10-21,"05:15:04","14:47:40","14:57:40","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,14:47:40","14:47:40","Foraging - Tree","26 - 50% Visible","TAB",NA,NA,NA,-3.08135581,0.6915254,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,14:47:40"
2021-10-21,"05:15:04","14:47:40","14:57:40","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,14:47:40","14:52:41","Foraging - Tree","26 - 50% Visible","TAM","FEED",NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,14:52:41"
2021-10-21,"05:15:04","14:47:40","14:57:40","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,14:47:40","14:52:41","Foraging - Tree","26 - 50% Visible","TOR",NA,NA,NA,2.389830351,-2.166101694,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,14:52:41"
2021-10-21,"05:15:04","14:47:40","14:57:40","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,14:47:40","14:57:41","Foraging - Tree","26 - 50% Visible","TAM","VIGILANT",NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,14:57:41"
2021-10-21,"05:15:04","14:47:40","14:57:40","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,14:47:40","14:57:41","Foraging - Tree","26 - 50% Visible","TOR",NA,NA,NA,2.389830351,-2.166101694,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,14:57:41"
2021-10-21,"05:15:04","14:47:40","14:57:40","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,14:47:40","14:57:41","Foraging - Tree","26 - 50% Visible","UI",NA,NA,NA,-3.650847435,1.708474517,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,14:57:41"
2021-10-21,"05:15:04","16:21:21","16:28:23","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,16:21:21","16:21:21","Foraging - Tree","25% or less Visible","TAM","FEED",NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,16:21:21"
2021-10-21,"05:15:04","16:21:21","16:28:23","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,16:21:21","16:21:21","Foraging - Tree","25% or less Visible","TES",NA,NA,NA,-0.762711823,1.067796588,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,16:21:21"
2021-10-21,"05:15:04","16:21:21","16:28:23","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,16:21:21","16:21:21","Foraging - Tree","25% or less Visible","TIG",NA,NA,NA,-0.457627118,-1.108474493,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,16:21:21"
2021-10-21,"05:15:04","16:21:21","16:28:23","abort","Alex;Wil Esteban","Wil Esteban","Miravalles","T","TAM_2021-10-21,16:21:21","16:26:21","Foraging - Tree","25% or less Visible","TAM","FORAGE","Tree",NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v3.3","v3.9","2021-10-21,05:15:04",NA,"2021-10-21,16:26:21"
2021-09-15,"08:15:29","08:23:06","08:33:06","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PLU_2021-09-15,08:23:06","08:23:06","Foraging - Tree","26 - 50% Visible","PLU","SOCIAL","Alliance","PIR",0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,08:23:06"
2021-09-15,"08:15:29","08:23:06","08:33:06","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PLU_2021-09-15,08:23:06","08:23:06","Foraging - Tree","26 - 50% Visible","PIR",NA,NA,NA,-0.193220332,-0.325423717,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,08:23:06"
2021-09-15,"08:15:29","08:23:06","08:33:06","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PLU_2021-09-15,08:23:06","08:28:06","Foraging - Tree","25% or less Visible","PLU","TRAVEL","Tree",NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,08:28:06"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:50:08","Socializing","26 - 50% Visible","PAP","SOCIAL","Grooming","PER",0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:50:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:50:08","Socializing","26 - 50% Visible","PER",NA,NA,NA,0.081355929,-0.457627118,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:50:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:50:08","Socializing","26 - 50% Visible","PIR",NA,NA,NA,-0.320081472,-3.057493925,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:50:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:50:08","Socializing","26 - 50% Visible","PIR",NA,NA,NA,-3.874576092,-3.813559294,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:50:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:50:08","Socializing","26 - 50% Visible","PIC",NA,NA,NA,-5.084745407,-1.281355858,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:50:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:55:08","Socializing","26 - 50% Visible","PAP",NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:55:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:55:08","Socializing","26 - 50% Visible","PER",NA,NA,NA,1.698305011,-1.576271176,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:55:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:55:08","Socializing","26 - 50% Visible","PIR",NA,NA,NA,-0.538983047,-3.254237175,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:55:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:55:08","Socializing","26 - 50% Visible","UNK_1",NA,NA,NA,-3.874576092,-3.813559294,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:55:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:55:08","Socializing","26 - 50% Visible","PIC",NA,NA,NA,-4.210169315,-1.281355858,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:55:08"
2021-09-15,"08:15:29","10:50:08","11:00:08","abort","Juan Carlos;Other","Juan Carlos;Other","Tenorio","P","PAP_2021-09-15,10:50:08","10:55:08","Socializing","26 - 50% Visible","UJ",NA,NA,NA,-1.51525414,-4.962711811,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-09-15,08:15:29",NA,"2021-09-15,10:55:08"
2021-04-06,"08:25:09","10:51:37","10:53:28","abort","Kerensa;Other","Other","Marie","T","THO_2021-04-06,10:51:37","10:51:37","Resting","26 - 50% Visible","THO","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-04-06,08:25:09","2021-04-06,17:00:09","2021-04-06,10:51:37"
2021-04-06,"08:25:09","10:51:37","10:53:28","abort","Kerensa;Other","Other","Marie","T","THO_2021-04-06,10:51:37","10:51:37","Resting","26 - 50% Visible","TES",NA,NA,NA,-0.26440677,1.342372894,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-04-06,08:25:09","2021-04-06,17:00:09","2021-04-06,10:51:37"
2021-04-06,"08:25:09","10:51:37","10:53:28","abort","Kerensa;Other","Other","Marie","T","THO_2021-04-06,10:51:37","10:51:37","Resting","26 - 50% Visible","TIN",NA,NA,NA,1.56610167,1.871186376,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-04-06,08:25:09","2021-04-06,17:00:09","2021-04-06,10:51:37"
2021-04-06,"08:25:09","10:51:37","10:53:28","abort","Kerensa;Other","Other","Marie","T","THO_2021-04-06,10:51:37","10:51:37","Resting","26 - 50% Visible","TEN",NA,NA,NA,2.074576139,1.311864376,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2021-04-06,08:25:09","2021-04-06,17:00:09","2021-04-06,10:51:37"
2021-07-05,"11:19:47","16:11:23","16:21:23","abort","Juan Carlos;Elena;Wil Esteban","Juan Carlos;Elena;Wil Esteban","Jane","M","MOZ_2021-07-05,16:11:23","16:11:23","Foraging - Tree","26 - 50% Visible","MOZ","REST",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-07-05,11:19:47",NA,"2021-07-05,16:11:23"
2021-07-05,"11:19:47","16:11:23","16:21:23","abort","Juan Carlos;Elena;Wil Esteban","Juan Carlos;Elena;Wil Esteban","Jane","M","MOZ_2021-07-05,16:11:23","16:11:23","Foraging - Tree","26 - 50% Visible","MUL",NA,NA,NA,-3.040677786,4.362711906,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-07-05,11:19:47",NA,"2021-07-05,16:11:23"
2021-07-05,"11:19:47","16:11:23","16:21:23","abort","Juan Carlos;Elena;Wil Esteban","Juan Carlos;Elena;Wil Esteban","Jane","M","MOZ_2021-07-05,16:11:23","16:16:23","Foraging - Tree","26 - 50% Visible","MOZ","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-07-05,11:19:47",NA,"2021-07-05,16:16:23"
2021-07-06,"15:55:23","16:04:56","16:14:45","abort","Juan Carlos;Wil Esteban","Wil Esteban","Jane","T","TEL_2021-07-06,16:04:56","16:04:56","Vigilant","25% or less Visible","TEL","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-07-06,15:55:23",NA,"2021-07-06,16:04:56"
2021-07-06,"15:55:23","16:04:56","16:14:45","abort","Juan Carlos;Wil Esteban","Wil Esteban","Jane","T","TEL_2021-07-06,16:04:56","16:09:56","Socializing","25% or less Visible","TEL","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-07-06,15:55:23",NA,"2021-07-06,16:09:56"
2021-07-06,"15:55:23","16:04:56","16:14:45","abort","Juan Carlos;Wil Esteban","Wil Esteban","Jane","T","TEL_2021-07-06,16:04:56","16:09:56","Socializing","25% or less Visible","UNK_1",NA,NA,NA,-1.271186352,3.071186304,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-07-06,15:55:23",NA,"2021-07-06,16:09:56"
2021-07-06,"15:55:23","16:04:56","16:14:45","abort","Juan Carlos;Wil Esteban","Wil Esteban","Jane","T","TEL_2021-07-06,16:04:56","16:09:56","Socializing","25% or less Visible","UNK_2",NA,NA,NA,-3.305084705,-2.583050728,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-07-06,15:55:23",NA,"2021-07-06,16:09:56"
2021-07-15,"06:27:17","10:24:01","10:31:24","abort","Juan Carlos;Other","Juan Carlos","Tenorio","T","TEN_2021-07-15,10:24:01","10:24:01","Foraging - Tree","25% or less Visible","TEN","FORAGE","Tree",NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-07-15,06:27:17","2021-07-15,18:21:17","2021-07-15,10:24:01"
2021-07-15,"06:27:17","10:24:01","10:31:24","abort","Juan Carlos;Other","Juan Carlos","Tenorio","T","TEN_2021-07-15,10:24:01","10:29:01","Traveling - Tree","25% or less Visible","TEN","TRAVEL","Tree",NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-07-15,06:27:17","2021-07-15,18:21:17","2021-07-15,10:29:01"
2021-07-15,"06:27:17","14:35:21","14:39:02","abort","Juan Carlos;Other","Juan Carlos","Tenorio","T","TAN_2021-07-15,14:35:21","14:35:21","Foraging - Ground","76 - 100% Visible","TAN","VIGILANT",NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-07-15,06:27:17","2021-07-15,18:21:17","2021-07-15,14:35:21"
2021-07-15,"06:27:17","14:35:21","14:39:02","abort","Juan Carlos;Other","Juan Carlos","Tenorio","T","TAN_2021-07-15,14:35:21","14:35:21","Foraging - Ground","76 - 100% Visible","TIC",NA,NA,NA,-3.467796564,4.027118683,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-07-15,06:27:17","2021-07-15,18:21:17","2021-07-15,14:35:21"
2021-07-15,"06:27:17","14:35:21","14:39:02","abort","Juan Carlos;Other","Juan Carlos","Tenorio","T","TAN_2021-07-15,14:35:21","14:35:21","Foraging - Ground","76 - 100% Visible","THO",NA,NA,NA,2.918643951,1.423728704,"7AE508F8-20A6-4E59-9809-42859598EEA8","v3.3","v3.9","2021-07-15,06:27:17","2021-07-15,18:21:17","2021-07-15,14:35:21"
2021-06-02,"07:46:24","13:16:32","13:20:51","abort","Alex;Emily;Other","Emily","Jane","R","PES_2021-06-02,13:16:32","13:16:32","Foraging - Tree","26 - 50% Visible","PES","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-02,07:46:24",NA,"2021-06-02,13:16:32"
2021-06-02,"07:46:24","13:51:25","14:01:25","abort","Alex;Emily;Other","Emily","Jane","R","PIG_2021-06-02,13:51:25","13:51:25","Foraging - Tree","25% or less Visible","PIG","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-02,07:46:24",NA,"2021-06-02,13:51:25"
2021-06-02,"07:46:24","13:51:25","14:01:25","abort","Alex;Emily;Other","Emily","Jane","R","PIG_2021-06-02,13:51:25","13:56:26","Foraging - Tree","25% or less Visible","PIG","SOCIAL","Aggression capuchin","POS",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-02,07:46:24",NA,"2021-06-02,13:56:26"
2021-06-10,"06:22:05","15:04:30","15:14:30","abort","Alex;Other","Alex","Jane","T","TOR_2021-06-10,15:04:30","15:04:30","Traveling - Tree","26 - 50% Visible","TOR","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-10,06:22:05",NA,"2021-06-10,15:04:30"
2021-06-10,"06:22:05","15:04:30","15:14:30","abort","Alex;Other","Alex","Jane","T","TOR_2021-06-10,15:04:30","15:04:30","Traveling - Tree","26 - 50% Visible","TOT",NA,NA,NA,-3.844067574,-1.891525388,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-10,06:22:05",NA,"2021-06-10,15:04:30"
2021-06-10,"06:22:05","15:04:30","15:14:30","abort","Alex;Other","Alex","Jane","T","TOR_2021-06-10,15:04:30","15:04:30","Traveling - Tree","26 - 50% Visible","TUA",NA,NA,NA,-3.793220282,-1.911864281,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-10,06:22:05",NA,"2021-06-10,15:04:30"
2021-06-10,"06:22:05","15:04:30","15:14:30","abort","Alex;Other","Alex","Jane","T","TOR_2021-06-10,15:04:30","15:09:30","Foraging - Tree","25% or less Visible","TOR","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-10,06:22:05",NA,"2021-06-10,15:09:30"
2021-06-10,"06:22:05","15:04:30","15:14:30","abort","Alex;Other","Alex","Jane","T","TOR_2021-06-10,15:04:30","15:09:30","Foraging - Tree","25% or less Visible","UNK_1",NA,NA,NA,-3.305084705,-2.705084562,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-10,06:22:05",NA,"2021-06-10,15:09:30"
2021-06-10,"06:22:05","15:04:30","15:14:30","abort","Alex;Other","Alex","Jane","T","TOR_2021-06-10,15:04:30","15:14:30","Foraging - Tree","25% or less Visible","TOR",NA,NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-10,06:22:05",NA,"2021-06-10,15:14:30"
2021-06-10,"06:22:05","15:04:30","15:14:30","abort","Alex;Other","Alex","Jane","T","TOR_2021-06-10,15:04:30","15:14:30","Foraging - Tree","25% or less Visible","UNK_1",NA,NA,NA,-3.305084705,-2.705084562,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-10,06:22:05",NA,"2021-06-10,15:14:30"
2021-06-10,"06:22:05","15:50:43","15:53:11","abort","Alex;Other","Alex","Jane","T","TEN_2021-06-10,15:50:43","15:50:43","Foraging - Tree","26 - 50% Visible","TEN","REST",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-10,06:22:05",NA,"2021-06-10,15:50:43"
