"Date","SessionStart","FocalStart","FocalEnd","Type","Observer","Recorder","DeviceName","Group","UniqueFocalCode","ScanStart","GroupBehavior","GroupVisibility","ScanID","ScanBehavior","ScanBehaviorType","InvolvedID","x_position","y_position","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","scan_timeStamp"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:22:59","Resting","25-50% Visible","TEL","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:22:59"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:22:59","Resting","25-50% Visible","TAB",NA,NA,NA,0.3728814,0.2330509,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:22:59"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:22:59","Resting","25-50% Visible","TET",NA,NA,NA,0.009322034,3.038983,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:22:59"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:22:59","Resting","25-50% Visible","TIO",NA,NA,NA,-1.948305,3.495763,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:22:59"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:27:59","Resting","25-50% Visible","TEL","SOCIAL","Receiving Grooming","TET",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:27:59"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:27:59","Resting","25-50% Visible","TET",NA,NA,NA,0.3355932,0.03728814,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:27:59"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:27:59","Resting","25-50% Visible","TIO",NA,NA,NA,-4.754238,0.09322034,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:27:59"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:27:59","Resting","25-50% Visible","TEN",NA,NA,NA,-2.451695,-1.258475,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:27:59"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:32:59","Traveling - Tree","<25% Visible","TEL","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:32:59"
2018-04-16,"08:58:48","09:22:59","09:37:59","focal","Courtney;Jahmaira","Jahmaira","Jane","T","TEL_2018-04-16,09:22:59","09:37:59","Other","25-50% Visible","TEL","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,08:58:48","2018-04-16,09:53:46","2018-04-16,09:37:59"
2018-04-16,"09:53:52","10:06:43","10:21:43","focal","Courtney;Jahmaira","Courtney","Jane","T","THI_2018-04-16,10:06:43","10:06:43","Traveling - Tree","<25% Visible","THI","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:06:43"
2018-04-16,"09:53:52","10:06:43","10:21:43","focal","Courtney;Jahmaira","Courtney","Jane","T","THI_2018-04-16,10:06:43","10:06:43","Traveling - Tree","<25% Visible","TEN",NA,NA,NA,0.0279661,4.847458,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:06:43"
2018-04-16,"09:53:52","10:06:43","10:21:43","focal","Courtney;Jahmaira","Courtney","Jane","T","THI_2018-04-16,10:06:43","10:11:43","Traveling - Tree","<25% Visible","THI","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:11:43"
2018-04-16,"09:53:52","10:06:43","10:21:43","focal","Courtney;Jahmaira","Courtney","Jane","T","THI_2018-04-16,10:06:43","10:16:43","Socializing","<25% Visible","THI","SOCIAL","Aggression observer",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:16:43"
2018-04-16,"09:53:52","10:06:43","10:21:43","focal","Courtney;Jahmaira","Courtney","Jane","T","THI_2018-04-16,10:06:43","10:16:43","Socializing","<25% Visible","TRU",NA,NA,NA,-0.03728814,0.03728814,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:16:43"
2018-04-16,"09:53:52","10:06:43","10:21:43","focal","Courtney;Jahmaira","Courtney","Jane","T","THI_2018-04-16,10:06:43","10:21:43","Traveling - Tree","<25% Visible","THI","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:21:43"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:28:53","Traveling - Tree","<25% Visible","TOT","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:28:53"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:33:54","Traveling - Tree","25-50% Visible","TOT","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:33:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:33:54","Traveling - Tree","25-50% Visible","TEN",NA,NA,NA,0.03728814,0.8389831,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:33:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:33:54","Traveling - Tree","25-50% Visible","TAN",NA,NA,NA,-4.931356,0.009322034,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:33:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:33:54","Traveling - Tree","25-50% Visible","TER",NA,NA,NA,-4.838136,0.8389831,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:33:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:38:54","Traveling - Tree","25-50% Visible","TOT","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:38:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:38:54","Traveling - Tree","25-50% Visible","TEN",NA,NA,NA,1.062712,-2.889831,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:38:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:38:54","Traveling - Tree","25-50% Visible","TAN",NA,NA,NA,-1.855085,0.0279661,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:38:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:38:54","Traveling - Tree","25-50% Visible","TAB",NA,NA,NA,0.1118644,-2.899153,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:38:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:38:54","Traveling - Tree","25-50% Visible","TAM",NA,NA,NA,0,1.976271,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:38:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:43:54","Foraging - Tree","<25% Visible","TOT","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:43:54"
2018-04-16,"09:53:52","10:28:53","10:43:53","focal","Courtney;Jahmaira","Courtney","Jane","T","TOT_2018-04-16,10:28:53","10:43:54","Foraging - Tree","<25% Visible","TEN",NA,NA,NA,0.1025424,-4.968644,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,09:53:52","2018-04-16,11:11:26","2018-04-16,10:43:54"
2018-04-16,"11:14:21","11:14:38","11:29:38","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TRU_2018-04-16,11:14:38","11:14:38","Resting","25-50% Visible","TRU","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:14:38"
2018-04-16,"11:14:21","11:14:38","11:29:38","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TRU_2018-04-16,11:14:38","11:19:39","Resting","25-50% Visible","TRU","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:19:39"
2018-04-16,"11:14:21","11:14:38","11:29:38","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TRU_2018-04-16,11:14:38","11:24:39","Resting","25-50% Visible","TRU","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:24:39"
2018-04-16,"11:14:21","11:14:38","11:29:38","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TRU_2018-04-16,11:14:38","11:24:39","Resting","25-50% Visible","TON",NA,NA,NA,0.9042373,0.1491525,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:24:39"
2018-04-16,"11:14:21","11:14:38","11:29:38","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TRU_2018-04-16,11:14:38","11:29:39","Resting","25-50% Visible","TRU","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:29:39"
2018-04-16,"11:14:21","11:14:38","11:29:38","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TRU_2018-04-16,11:14:38","11:29:39","Resting","25-50% Visible","TON",NA,NA,NA,-1.025424,0.4567797,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:29:39"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:36:27","Resting","<25% Visible","TAM","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:36:27"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:41:28","Foraging - Tree","<25% Visible","TAM","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:41:28"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:41:28","Foraging - Tree","<25% Visible","TEN",NA,NA,NA,-1.584746,2.75,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:41:28"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:41:28","Foraging - Tree","<25% Visible","TON",NA,NA,NA,-4.912712,0.1305085,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:41:28"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:46:28","Other","<25% Visible","TAM","SOCIAL","Grooming","TEN",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:46:28"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:46:28","Other","<25% Visible","TEN",NA,NA,NA,-1.305085,-0.009322034,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:46:28"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:46:28","Other","<25% Visible","TRU",NA,NA,NA,-2.684746,-4.35339,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:46:28"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:46:28","Other","<25% Visible","TAN",NA,NA,NA,-3.337288,-3.75678,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:46:28"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:51:28","Foraging - Tree","<25% Visible","TAM","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:51:28"
2018-04-16,"11:14:21","11:36:27","11:51:27","focal","Alex;Courtney;Jahmaira","Alex","Jane","T","TAM_2018-04-16,11:36:27","11:51:28","Foraging - Tree","<25% Visible","TAI",NA,NA,NA,0.01864407,1.174576,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:14:21","2018-04-16,11:55:00","2018-04-16,11:51:28"
2018-04-16,"11:55:23","12:04:27","12:19:27","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TES_2018-04-16,12:04:27","12:04:27","Resting","<25% Visible","TES","SOCIAL","Aggression observer",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:04:27"
2018-04-16,"11:55:23","12:04:27","12:19:27","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TES_2018-04-16,12:04:27","12:04:27","Resting","<25% Visible","TEV",NA,NA,NA,-1.631356,-0.06525424,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:04:27"
2018-04-16,"11:55:23","12:04:27","12:19:27","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TES_2018-04-16,12:04:27","12:04:27","Resting","<25% Visible","TEN",NA,NA,NA,-1.771186,0.1864407,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:04:27"
2018-04-16,"11:55:23","12:04:27","12:19:27","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TES_2018-04-16,12:04:27","12:09:27","Resting","<25% Visible","TES","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:09:27"
2018-04-16,"11:55:23","12:04:27","12:19:27","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TES_2018-04-16,12:04:27","12:09:27","Resting","<25% Visible","TEN",NA,NA,NA,0.2516949,-0.1025424,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:09:27"
2018-04-16,"11:55:23","12:04:27","12:19:27","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TES_2018-04-16,12:04:27","12:14:27","Resting","<25% Visible","TES","REST",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:14:27"
2018-04-16,"11:55:23","12:04:27","12:19:27","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TES_2018-04-16,12:04:27","12:19:27","Resting","25-50% Visible","TES","REST",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:19:27"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:33:09","Resting","25-50% Visible","TIC","REST",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:33:09"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:33:09","Resting","25-50% Visible","TEV",NA,NA,NA,3.887288,0.03728814,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:33:09"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:33:09","Resting","25-50% Visible","TAB",NA,NA,NA,4.176271,0.1211864,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:33:09"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:33:09","Resting","25-50% Visible","TAM",NA,NA,NA,4.334746,2.712712,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:33:09"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:33:09","Resting","25-50% Visible","THI",NA,NA,NA,-2.227966,-1.314407,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:33:09"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:33:09","Resting","25-50% Visible","TAI",NA,NA,NA,-2.358475,-0.8389831,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:33:09"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:38:10","Resting","<25% Visible","TIC","SOCIAL","Receiving Grooming","THI",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:38:10"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:38:10","Resting","<25% Visible","THI",NA,NA,NA,-0.1211864,0.1118644,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:38:10"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:43:10","Resting","<25% Visible","TIC","SOCIAL","Other","THI",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:43:10"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:43:10","Resting","<25% Visible","THI",NA,NA,NA,0.1211864,0.3542373,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:43:10"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:48:10","Foraging - Tree","<25% Visible","TIC","SOCIAL","Other","THI",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:48:10"
2018-04-16,"11:55:23","12:33:09","12:48:09","focal","Alex;Courtney;Jahmaira","Jahmaira","Jane","T","TIC_2018-04-16,12:33:09","12:48:10","Foraging - Tree","<25% Visible","THI",NA,NA,NA,0.09322034,0.3635593,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,11:55:23","2018-04-16,12:50:51","2018-04-16,12:48:10"
2018-04-16,"12:50:56","13:03:26","13:18:26","focal","Alex;Courtney;Jahmaira","Courtney","Jane","T","TON_2018-04-16,13:03:26","13:03:26","Foraging - Tree","<25% Visible","TON","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,12:50:56","2018-04-16,13:22:03","2018-04-16,13:03:26"
2018-04-16,"12:50:56","13:03:26","13:18:26","focal","Alex;Courtney;Jahmaira","Courtney","Jane","T","TON_2018-04-16,13:03:26","13:03:26","Foraging - Tree","<25% Visible","TEN",NA,NA,NA,2.060169,-3.365254,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,12:50:56","2018-04-16,13:22:03","2018-04-16,13:03:26"
2018-04-16,"12:50:56","13:03:26","13:18:26","focal","Alex;Courtney;Jahmaira","Courtney","Jane","T","TON_2018-04-16,13:03:26","13:08:27","Foraging - Tree","25-50% Visible","TON","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,12:50:56","2018-04-16,13:22:03","2018-04-16,13:08:27"
2018-04-16,"12:50:56","13:03:26","13:18:26","focal","Alex;Courtney;Jahmaira","Courtney","Jane","T","TON_2018-04-16,13:03:26","13:13:27","Foraging - Tree","<25% Visible","TON","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,12:50:56","2018-04-16,13:22:03","2018-04-16,13:13:27"
2018-04-16,"12:50:56","13:03:26","13:18:26","focal","Alex;Courtney;Jahmaira","Courtney","Jane","T","TON_2018-04-16,13:03:26","13:13:27","Foraging - Tree","<25% Visible","TEV",NA,NA,NA,0,0.8296611,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,12:50:56","2018-04-16,13:22:03","2018-04-16,13:13:27"
2018-04-16,"12:50:56","13:03:26","13:18:26","focal","Alex;Courtney;Jahmaira","Courtney","Jane","T","TON_2018-04-16,13:03:26","13:18:27","Socializing","25-50% Visible","TON","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,12:50:56","2018-04-16,13:22:03","2018-04-16,13:18:27"
2018-04-16,"12:50:56","13:03:26","13:18:26","focal","Alex;Courtney;Jahmaira","Courtney","Jane","T","TON_2018-04-16,13:03:26","13:18:27","Socializing","25-50% Visible","TEN",NA,NA,NA,-0.8748473,-0.1317524,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,12:50:56","2018-04-16,13:22:03","2018-04-16,13:18:27"
2018-04-16,"12:50:56","13:03:26","13:18:26","focal","Alex;Courtney;Jahmaira","Courtney","Jane","T","TON_2018-04-16,13:03:26","13:18:27","Socializing","25-50% Visible","TOT",NA,NA,NA,0.1398305,0.261017,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,12:50:56","2018-04-16,13:22:03","2018-04-16,13:18:27"
2018-04-16,"12:50:56","13:03:26","13:18:26","focal","Alex;Courtney;Jahmaira","Courtney","Jane","T","TON_2018-04-16,13:03:26","13:18:27","Socializing","25-50% Visible","TAN",NA,NA,NA,-0.8808196,0.05935993,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.2","v2.3","2018-04-16,12:50:56","2018-04-16,13:22:03","2018-04-16,13:18:27"
